ID,name1
H4P00862,"Gruza, Tochter Lancwares, Schwester Azalas, Chunizas, Coldruns, Ermas, Frizalas, Gozas, Herlocs, Perthas, Rihkartas und Seburgas"
H4P00863,"Guido, Gf., Vater Guidos"
H4P00864,"Guido, Sohn Gf. Guidos"
H4P00865,"Guido, Sohn Rodilandus’"
H4P00866,"Guido, Bf. v. Como (1096/98-1125)"
H4P00867,"Guigo (Wigo), Gf. III. v. Albon in der Dauphiné, Gem. Mathildes"
H4P00868,"Guimild aus Dorna, Vater Teuzos"
H4P00869,"Guitmund (Christian), Bf. v. Aversa (1088-1095), Mönch"
H4P00870,"Gumbert (Humbert), <i>iudex</i>"
H4P00871,Gumbert v. Salzano
H4P00872,"Gumpold, Bf. v. Treviso (1091-1116)"
H4P00873,"Gumpold, Abt d. Kl.s Michelsberg, ksl. Diktator Dominus G."
H4P00874,"Gumpold, Kaplan"
H4P00875,"Gundachar, Vogt d. Kl.s St. Georgen(berg)"
H4P00876,Gundachar
H4P00877,"Gundekar, ksl. Kämmerer"
H4P00878,Gundekar v. St. Martin
H4P00879,Gundekar
H4P00880,"Gundekar (Gunzo), Bf. II. v. Eichstätt (1057-1075), Kapellan Ks.in Agnes’ v. Poitou"
H4P00881,Gundelbert
H4P00882,"Gunhild (Kunigunde), Gem.in Heinrichs III."
H4P00883,"Gunthediard, Kämmerer Heinrichs IV."
H4P00884,"Gunther A, namentlich unbekannter Notar"
H4P00885,"Gunther, Bf. v. Bamberg (1057-1065), Kanzler Heinrichs IV., Propst v. St. Simon und Judas zu Goslar, Bamberger Kanoniker"
H4P00886,"Gunther (v. Krapfeld), Bf. v. Gurk (1072-1090)"
H4P00887,"Gunther (v. Wettin), Bf. v. Naumburg-Zeitz (1079-1090) Sohn Gf. Geros v. Brehna und Berthas, Bruder Gf. Dietrichs (Theoderich) (v. Camburg) v. Brehna und Gf. Wilhelms (v. Brehna) v. Camburg, Neffe Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz und Bf. Friedrichs (v. Wettin) v. Münster"
H4P00888,"Gunther, Augsburger Domkanoniker"
H4P00889,"Guntram, Dienstmann Heinrichs III."
H4P00890,"Gunzo, Bf. v. Eichstätt → Gundekar, Bf. II. v. Eichstätt"
H4P00891,"Guthihel, Speyrer Jude, Vater Moyses’"
H4P00892,"Gutta, Magd Udalrichs v. Weng"
H4P00893,"<i>H.</i>, königl. Ministeriale"
H4P00894,"<i>H.</i>, <i>comes, comitis O. filius</i>, unsichere Identifizierung → Heinrich, Gf. II. v. Zütphen"
H4P00895,"Haburga, Gem.in Himikas"
H4P00896,"Hadebrecht, Bruder Bernhards"
H4P00897,Haderich
H4P00898,"Hadwiga, Äbtissin v. Gernrode"
H4P00899,"Hagard, Höriger d. Edlen Cunihild"
H4P00900,"Hagen-Münzenberger, Reichsministerialenfamilie, Ahnherr Kuno"
H4P00901,"Haimerad, Heiliger, schwäbischer Priester und Wanderprediger"
H4P00902,"Hamezo, (ksl. Gegen)Bf. v. Halberstadt (1085-1088?), Halberstädter Kanoniker, Onkel Gf. Ludwigs (II.) (d. Springers) v. Thüringen"
H4P00903,<i>Harthuinch de Kaltenbrunnen</i>
H4P00904,"Hartmann, Gf. v. Dillingen? v. Kirchberg?, <i>comes Alemannię</i>"
H4P00905,"Hartmann, Ratgeber Heinrichs IV."
H4P00906,"Hartwich, Gf. v. Bogen"
H4P00907,Hartwich
H4P00908,"Hartwig (v. Spanheim), Ebf. v. Magdeburg (1079-1102), Bruder Gf. Engelberts I. v. Spanheim, Onkel Gf. Engelberts II. v. Spanheim und Bf. Hartwigs v. Regensburg"
H4P00909,"Hartwig, (ksl. Gegen)Ebf. v. Magdeburg (1085-1088), Abt d. Kl.s Hersfeld, Hersfelder Mönch"
H4P00910,"Hartwig, Bf. v. Bamberg (1047-1053)"
H4P00911,"Hartwig, Bf. v. Regensburg (1105-1126), Magdeburger Propst, Sohn Gf. Engelberts I. v. Spanheim, Bruder Gf. Engelberts II. v. Spanheim, Neffe Ebf. Hartwigs (v. Spanheim) v. Magdeburg"
H4P00912,"Hartwig, Bf. v. Verden (1085-1097)"
H4P00913,"Hartwig, Abt d. Kl.s Hersfeld → Hartwig, (ksl. Gegen)Ebf. v. Magdeburg"
H4P00914,"Hartwig (Hartung), Abt d. Kl.s St. Jakob zu Mainz"
H4P00915,"Hartung, Abt d. Kl.s St. Jakob zu Mainz → Hartwig, Abt d. Kl.s St. Jakob zu Mainz"
H4P00916,"Hatto, Gf."
H4P00917,"Hazecha, Äbtissin v. Obermünster"
H4P00918,"Heinrich I., Kg. (919-936)"
H4P00919,"Heinrich I., Kg. v. England (1100-1135), Gem. Mathildes (Edith) v. England, Sohn Kg. Wilhelms I. (d. Bastards/d. Eroberers) v. England, Bruder Hzg. Roberts (Courthose) II. v. d. Normandie und Kg. Wilhelms II. v. England"
H4P00920,"Heinrich I., Kg. v. Frankreich (1031-1060)"
H4P00921,"Heinrich II., Kg. u. Ks. (1002/1014-1024)"
H4P00922,"Heinrich III., Kg. u. Ks. (1028/1046-1056), Gem. (1) Gunhilds (Kunigunde) und (2) Agnes’ (v. Poitou), Vater Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes (alle aus [2]), Sohn Konrads II. und Giselas v. Schwaben, Halbbruder Gf. Liudolfs"
H4P00923,"Heinrich V., Kg. u. Ks. (1098/1111-1125), Sohn Heinrichs IV. und Ks.in Berthas (v. Turin), Bruder Adelheids, Agnes’ v. Waiblingen, Heinrichs, (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Neffe Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00924,"Heinrich, Hzg. VII. v. Bayern (1042-1047), Bruder Bf. Adalberos (v. Luxemburg) III. v. Metz, Hzg. Friedrichs (v. Luxemburg) II. v. Niederlothringen und Gf. Hermanns v. Gleiberg, Onkel Pfalzgf. Heinrichs (II. v. Laach) II. v. Lothringen, (Gegen)Kg. Hermanns v. Salm, Gf. Konrads v. Luxemburg und Bf. Poppos v. Metz"
H4P00925,"Heinrich (v. Eppenstein), Hzg. III. v. Kärnten (1090-1122), Mgf. v. Istrien und Krain, Mgf. v. Verona, Gem. Liutgards, Sohn Markwards v. Eppenstein, Bruder (ksl. Gegen)Bf. Hermanns (v. Eppenstein) v. Passau, Hzg. Liutolds (v. Eppenstein) v. Kärnten und Patriarch Udalrichs (v. Eppenstein) v. Aquileia"
H4P00926,"Heinrich, Hzg. v. Niederlothringen (1101-1106), Pfalzgf. III. v. Lothringen, Gf. v. Limburg"
H4P00927,"Heinrich (d. Fette), Mgf. v. Friesland, Gf. v. Northeim, Sohn Hzg. Ottos (v. Northeim) II. v. Bayern und Richenzas, Bruder Ethelindes, Konrads (Kuno) v. Beichlingen und Gf. Siegfrieds III. v. Northeim"
H4P00928,"Heinrich, Mgf. I. v. Meißen, Mgf. I. v. d. Niederlausitz, Gf. im Daleminzergau, Gf. I. v. Eilenburg, Sohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz und Adelas v. Brabant, Halbbruder Adelheids v. Weimar-Orlamünde, Mgf. Dedis (Dedo) (d. Jüngeren) II. v. d. Niederlausitz, Kunigundes v. Weimar-Orlamünde und Odas, Neffe Bf. Friedrichs (v. Wettin) v. Münster und Gf. Geros v. Brehna"
H4P00929,"Heinrich, Mgf. d. (sächsischen) Nordmark, Gf. v. Stade, Gem. Eupraxias (Adelheid/Praxedis), Sohn Mgf. Udos d. (sächsischen) Nordmark u. d. Mark Zeitz (Gf. II. v. Stade), Bruder Adelheids v. Stade und Mgf. Udos d. (sächsischen) Nordmark (Gf. III. v. Stade)"
H4P00930,"Heinrich, Pfalzgf. I. v. Lothringen, Vogt v. Kornelimünster, Bruder Hzg. Konrads (<i>Kuono</i>) III. v. Kärnten"
H4P00931,"Heinrich (II. v. Laach), Pfalzgf. II. v. Lothringen, Gf. v. Laach, Stellvertreter Heinrichs IV. im Reich während d. dritten Italienzuges, Gem. Adelheids v. Weimar-Orlamünde, Bruder Bf. Poppos v. Metz, Neffe Bf. Adalberos (v. Luxemburg) III. v. Metz, Hzg. Friedrichs (v. Luxemburg) II. v. Niederlothringen, Hzg. Heinrichs VII. v. Bayern und Gf. Hermanns v. Gleiberg"
H4P00932,"Heinrich III. v. Laach, Pfalzgf."
H4P00933,"Heinrich, Gf. I. v. Diez"
H4P00934,"Heinrich, Gf. im Donaugau"
H4P00935,"Heinrich, Gf. v. Durbuy"
H4P00936,"Heinrich, Gf. im Elsaß"
H4P00937,"Heinrich, Gf. im Elsaßgau"
H4P00938,"Heinrich, Gf. v. Lechsgemünd"
H4P00939,"Heinrich, Gf. im Leinegau"
H4P00940,"Heinrich, Gf. III. v. Löwen-Brabant, Bruder Gf. Gottfrieds v. Löwen"
H4P00941,"Heinrich III., Gf. v. Luxemburg (Lützelburg), Sohn Gf. Konrads v. Luxemburg, Neffe (Gegen)Kg. Hermanns v. Salm"
H4P00942,"Heinrich, Gf. d. (bayerischen) Nordgaus"
H4P00943,"Heinrich, Gf. v. Rheinhausen"
H4P00944,"Heinrich, Gf. v. Sinzing, Gf. im Sulzgau u. im Gau <i>Rŏdmaresperch</i>"
H4P00945,"Heinrich, Gf. im Speyergau"
H4P00946,"Heinrich, Gf. im Techengau"
H4P00947,"Heinrich, Gf. v. Weißenburg, Gf. im Sulzgau u. im Gau <i>Rŏdmaresperch</i>"
H4P00948,"Heinrich, Gf. II. v. Zütphen, Sohn Gf. Ottos v. Zütphen"
H4P00949,"Heinrich, Gf., Sohn Gf. Poppos"
H4P00950,"Heinrich, Gf."
H4P00951,"Heinrich, Gf."
H4P00952,"Heinrich, ksl. Ministeriale"
H4P00953,"Heinrich, Kanzler (?) Heinrichs IV."
H4P00954,"Heinrich, Kanzler (Gegen)Kg. Konrads (III.)"
H4P00955,"Heinrich v. Hofendorf, Vater Konrads I. v. Roning"
H4P00956,Heinrich <i>de Hohenberc</i>
H4P00957,Heinrich v. Indersdorf
H4P00958,Heinrich v. Kuik?
H4P00959,Heinrich v. Schaumburg
H4P00960,Heinrich <i>de Schoneberc</i>
H4P00961,"Heinrich, erster Sohn Heinrichs IV. und Ks.in Berthas (v. Turin), Bruder Adelheids, Agnes’ v. Waiblingen, Heinrichs V., (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Neffe Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00962,"Heinrich (d. Schwarze), Sohn Hzg. Welfs (IV. v. Este) I. v. Bayern und Judiths v. Flandern, Bruder Hzg. Welfs (V.) II. v. Bayern, Neffe Mgf. Fulcos v. Este und Mgf. Hugos v. Este"
H4P00963,"Heinrich, Bruder Gf. Alberts III. v. Namur, Onkel Alberts, Gottfrieds und Heinrichs"
H4P00964,"Heinrich, Sohn Gf. Alberts III. v. Namur, Bruder Alberts und Gottfrieds, Neffe Heinrichs"
H4P00965,"Heinrich, Sohn Gf. Eberhards (VI.) I. v. Nellenburg, Bruder Eberhards VII. (d. Jüngeren) v. Nellenburg, Abt Ekkehards (v. Nellenburg) v. Reichenau und Ebf. Udos (v. Nellenburg) v. Trier"
H4P00966,"Heinrich, Neffe Bf. Ottos (v. Riedenburg) v. Regensburg"
H4P00967,"Heinrich, Bruder Milos"
H4P00968,"Heinrich, Getreuer Papst Gregors VII. in Mailand"
H4P00969,Heinrich
H4P00970,Heinrich
H4P00971,Heinrich
H4P00972,"Heinrich, Patriarch v. Aquileia (1077-1084), Kapellan Heinrichs IV., Augsburger Kanoniker"
H4P00973,"Heinrich (v. Assel), Ebf. v. Magdeburg (1102-1107) sowie Bf. v. Paderborn (1083-1090), Hildesheimer Kleriker, Sohn Gf. Gottschalks (<i>Godescalcus</i>) v. Assel (<i>Asloe</i>)"
H4P00974,"Heinrich, Ebf. v. Ravenna (1052-1071/72)"
H4P00975,"Heinrich, Bf. II. v. Augsburg (1047-1063)"
H4P00976,"Heinrich (v. Montfort), Bf. I. v. Chur (1070-1078)"
H4P00977,"Heinrich, Bf. I. v. Freising (1098-1137)"
H4P00978,"Heinrich (v. Verdun), Bf. I. v. Lüttich (1075-1091), Archidiakon d. Kirche v. Verdun, Sohn Gf. Friedrichs v. Toul, enger Verwandter Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen"
H4P00979,"Heinrich, Bf. v. Paderborn → Heinrich (v. Assel), Ebf. v. Magdeburg"
H4P00980,"Heinrich (v. Werl), (ksl. Gegen)Bf. v. Paderborn (1084-1127), Goslarer Kanoniker, Sohn Gf. Bernhards II. v. Werl(-Arnsberg), Bruder Gf. Konrads v. Werl"
H4P00981,"Heinrich (v. Scharfenberg), Bf. I. v. Speyer (1067-1075), Goslarer Kanoniker"
H4P00982,"Heinrich, Bf. I. v. Trient (1068-nach 1082)"
H4P00983,"Heinrich, Abt d. Kl.s St. Maximin bei Trier"
H4P00984,"Heinrich, Augsburger Domkanoniker"
H4P00985,Helmold v. Höckelheim
H4P00986,"Hemma, Heilige, Gf.in, Gem.in Gf. Wilhelms v. Friesach, Gründerin d. Kl.s Gurk"
H4P00987,Hemmo
H4P00988,"Hemmo, Laie"
H4P00989,"Henneberger, Adelsgeschlecht"
H4P00990,"Herbert (Heribert), Bf. v. Modena (1056-1094)"
H4P00991,"Heribert, Bf. v. Modena → Herbert, Bf. v. Modena"
H4P00992,"Herimann A, namentlich unbekannter Notar → Hermann A, namentlich unbekannter Notar"
H4P00993,"Herimann B, namentlich unbekannter Notar → Hermann B, namentlich unbekannter Notar"
H4P00994,"Herimann (v. Hochstaden), Ebf. III. v. Köln → Hermann (v. Hochstaden), Ebf. III. v. Köln"
H4P00995,"Heritha, Äbtissin v. S. Salvator zu Lucca"
H4P00996,Herizo v. Verona
H4P00997,"Herloc, Tochter Lancwares, Schwester Azalas, Chunizas, Coldruns, Ermas, Frizalas, Gozas, Gruzas, Perthas, Rihkartas und Seburgas"
H4P00998,"Hermann v. Salm, (Gegen)Kg. (1081-1088), Bruder Gf. Konrads v. Luxemburg, Onkel Gf. Heinrichs III. v. Luxemburg (Lützelburg), Neffe Bf. Adalberos (v. Luxemburg) III. v. Metz, Hzg. Friedrichs (v. Luxemburg) II. v. Niederlothringen, Hzg. Heinrichs VII. v. Bayern und Gf. Hermanns v. Gleiberg"
H4P00999,"Hermann II., Mgf. v. Baden, Gf. im Breisgau, Sohn Mgf. Hermanns v. Verona, Neffe (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben"
H4P01000,"Hermann, Mgf. v. Verona, Gf. im Breisgau, Vater Mgf. Hermanns (II.) v. Baden, Sohn Hzg. Bertholds (I. v. Zähringen) I. v. Kärnten, Bruder (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben und Bf. Gebhards (III. v. Zähringen) v. Konstanz"
H4P01001,"Hermann, Pfalzgf. II. v. Lothringen, Gf. im Ruhrgau und im Gau <i>Wlpigonensis</i>?, Gem. Adelheids v. Weimar-Orlamünde"
H4P01002,"Hermann, Pfalzgf. bei Rhein"
H4P01003,"Hermann, Gf. im Auelgau"
H4P01004,"Hermann Billung, Gf. im Bardengau, Sohn Hzg. Bernhards (II.) v. Sachsen, Bruder Hzg. Ottos (Ordulf) v. Sachsen, Onkel Hzg. Magnus’ Billung v. Sachsen"
H4P01005,"Hermann, Gf. v. Forchheim im Ufgau"
H4P01006,"Hermann, Gf. v. Gleiberg, Bruder Bf. Adalberos (v. Luxemburg) III. v. Metz, Hzg. Friedrichs (v. Luxemburg) II. v. Niederlothringen und Hzg. Heinrichs VII. v. Bayern, Onkel Pfalzgf. Heinrichs (II. v. Laach) II. v. Lothringen, (Gegen)Kg. Hermanns v. Salm, Gf. Konrads v. Luxemburg und Bf. Poppos v. Metz"
H4P01007,"Hermann, Gf. v. Habsberg"
H4P01008,"Hermann, Gf. v. Mons"
H4P01009,"Hermann, Gf. in Sachsen"
H4P01010,"Hermann, Gf. II. v. Werl, Vater Gf. Bernhards II. v. Werl(-Arnsberg)"
H4P01011,"Hermann, Gf. v. Werla, Gem. Richenzas"
H4P01012,"Hermann, Gf. im Westfalengau"
H4P01013,"Hermann, Gf., Vogt v. Kornelimünster"
H4P01014,"Hermann, Gf."
H4P01015,"Hermann, Gf."
H4P01016,"Hermann, Vogt d. Kl.s Hornbach"
H4P01017,Hermann v. Formbach
H4P01018,"Hermann v. Ratelnberg, Bruder Gf. Udalrichs v. Ratelnberg, Neffe Gf. Brunos im Künzinggau"
H4P01019,Hermann v. Spiegelberg
H4P01020,"Hermann (Herimann) A, namentlich unbekannter Notar"
H4P01021,"Hermann (Herimann) B, namentlich unbekannter Notar"
H4P01022,"Hermann, Bruder Friedrichs, Gottfrieds und Teuds"
H4P01023,Hermann
H4P01024,Hermann
H4P01025,"Hermann, Ebf. v. Bremen-Hamburg (1032-1035)"
H4P01026,"Hermann, Ebf. II. v. Köln (1036-1056)"
H4P01027,"Hermann (Herimann) (v. Hochstaden), Ebf. III. v. Köln (1089-1099), Kanzler und Erzkanzler Heinrichs IV."
H4P01028,"Hermann, Ebf. v. Trier, unsichere Identifizierung → Egilbert, Ebf. v. Trier oder → Hermann, Bf. v. Metz"
H4P01029,"Hermann, Bf. v. Augsburg (1096/97-1133), Sohn Gf. Ratpotos IV. v. Cham, Bruder Pfalzgf. Ratpotos I. v. Bayern und Burggf. Udalrichs (Ulrich) (d. Reichen) v. Passau, Neffe Mgf. Diepolds (II.) (v. Vohburg) d. (bayerischen) Nordgaus"
H4P01030,"Hermann, Bf. I. v. Bamberg (1065-1075/84), Mainzer Vicedominus und Kanoniker"
H4P01031,"Hermann (Armanus), Bf. v. Brescia (1087/98-1116), päpstl. Legat"
H4P01032,"Hermann, Bf. v. Metz (1073-1090), Lütticher Propst"
H4P01033,"Hermann (v. Eppenstein), (ksl. Gegen)Bf. v. Passau (1085-1087), Sohn Markwards v. Eppenstein, Bruder Hzg. Heinrichs (v. Eppenstein) III. v. Kärnten, Hzg. Liutolds (v. Eppenstein) v. Kärnten und Patriarch Udalrichs (v. Eppenstein) v. Aquileia"
H4P01034,"Hermann, Bf. v. Prag (1099-1122), Propst v. Altbunzlau"
H4P01035,"Hermann, Abt d. Kl.s Einsiedeln"
H4P01036,"Hermann, Abt I. d. Kl.s St. Pantaleon zu Köln"
H4P01037,"Hermann, Abt d. Kl.s Sint-Truiden"
H4P01038,"Hermann, Augsburger Domkanoniker"
H4P01039,"Hermann, Bamberger Dompropst"
H4P01040,"Herrand, Bf. v. Halberstadt (1090-1102)"
H4P01041,"Herrand (<i>Hecill</i>), Bf. v. Straßburg → Hezilo, Bf. v. Straßburg"
H4P01042,Herrant
H4P01043,Herrant
H4P01044,"Hesso, Gf. im Sülchgau"
H4P01045,"Hesso, <i>religiosus vir</i>, Ahnherr d. breisgauischen Herren v. Üsenberg"
H4P01046,"Hezelin, Bf. v. Bamberg"
H4P01047,"Hezil, Vogt d. Kl.s Reichenau"
H4P01048,Hezilo
H4P01049,"Hezilo, Bf. v. Hildesheim (1054-1079)"
H4P01050,"Hezilo (Herrand/<i>Hecill</i>), Bf. v. Straßburg (1047-1065)"
H4P01051,"Hezilo, Bf. v. Verona (1101)"
H4P01052,"Hezilo (Wezilo), Bf. v. Vicenza (1081-1104)"
H4P01053,"Hildebrand Visconti, Pisaner Vizegf., Sohn Sichers I., Bruder Gerhards, Peters und Sichers II."
H4P01054,"Hildebrand, Gf., Vater Gf. Hugos und Gf. Rainers, entstammt d. gräfl. Familie d. Aldobrandeschi"
H4P01055,"Hildebrand → Gregor VII., Papst"
H4P01056,"Hildebrand, Ebf. v. Capua (1050-1073)"
H4P01057,"Hildebrand, Bf. v. Cervia (1073-unbekannt)"
H4P01058,"Hildebrand, Bf. v. Florenz (1008-1025)"
H4P01059,"Hildibald B, namentlich unbekannter Notar unter Otto II. und Otto III."
H4P01060,"Hildibern, Sohn Nannos, Bruder Luzias"
H4P01061,"Hildolf, Ebf. v. Köln (1076-1078), ital. Erzkanzler Heinrichs IV., Goslarer Kanoniker"
H4P01062,Hiltibolt
H4P01063,"Himika, Freier, Gem. Haburgas"
H4P01064,"Himzila, Äbtissin v. Gurk"
H4P01065,"Hizaka, Tochter Adelhards und Giselas, Schwester Adelheids, Grimolds und Regilinds"
H4P01066,"Hohenburger, Grafenfamilie"
H4P01067,"Homodeus, Priester"
H4P01068,"Honorius (II.), (Gegen)Papst (1061-1061/71), zuvor Cadalus, Bf. v. Parma (1046-1061)"
H4P01069,Horrigus v. S. Eustathius
H4P01070,"Hubald, Bf. v. Cremona (1031-1067)"
H4P01071,"Hubert, Gf. v. Sospiro"
H4P01072,"Hubert, Parmeser Pfalznotar"
H4P01073,"Hubert, <i>iudex</i>"
H4P01074,Hubert v. Castelli
H4P01075,Hubert v. Fontaniva
H4P01076,Hubert v. Pavia
H4P01077,Hubert
H4P01078,"Hubert, KardinalBf. v. Palestrina (1073-1082?), Legat Papst Gregors VII."
H4P01079,"<i>Hucbaldus</i>, Erzkanzler Heinrichs IV. → Liutpold, Ebf. v. Mainz"
H4P01080,"Hugo, Kg. v. Italien (926-947), Vater Kg. Lothars v. Italien"
H4P01081,"Hugo, Mgf. v. Tuszien, Sohn Gf.in Willas (v. Camerino) v. Tuszien und Spoleto"
H4P01082,"Hugo, Mgf. v. Este, Sohn Mgf. Albert Azzos II. v. Este, Bruder Mgf. Fulcos v. Este, Halbbruder Hzg. Welfs (IV. v. Este) I. v. Bayern, Onkel Heinrichs (d. Schwarzen) und Hzg. Welfs (V.) II. v. Bayern"
H4P01083,"Hugo, Mgf., Vater Willas"
H4P01084,"Hugo, Mgf."
H4P01085,"Hugo, Gf. im Speyergau"
H4P01086,"Hugo, Gf. v. Tübingen"
H4P01087,"Hugo, Gf., Sohn Gf. Hildebrands, Bruder Gf. Rainers, entstammt d. gräfl. Familie d. Aldobrandeschi"
H4P01088,"Hugo, Gf., Sohn Octwins"
H4P01089,"Hugo, Gf., Vater Gf. Gerhards"
H4P01090,"Hugo, Gf."
H4P01091,"Hugo, Gf."
H4P01092,"Hugo, Gf."
H4P01093,"Hugo, Vogt d. Kl.s d. Hl. Euphemia zu Brescia"
H4P01094,"Hugo, <i>iudex</i>"
H4P01095,"Hugo, <i>legis peritus</i>"
H4P01096,Hugo v. Biblich
H4P01097,Hugo v. Casalerugo
H4P01098,"Hugo, Sohn Bonushomos, Bruder Brunos"
H4P01099,"Hugo, <i>liberi hominis</i>"
H4P01100,"Hugo (v. Salins), Ebf. I. v. Besançon (1031-1066), burgundischer Erzkanzler Ks. Heinrichs III."
H4P01101,"Hugo (v. Montfaucon), Ebf. II. v. Besançon (1066-1085), Domherr"
H4P01102,"Hugo (v. Burgund), Ebf. III. v. Besançon (1085-1100/01)"
H4P01103,"Hugo (v. Die), Ebf. v. Lyon (1081-1106), Bf. v. Die (1073-1081), päpstlicher Vikar für Frankreich"
H4P01104,"Hugo (Candidus) (d. Weiße), Bf. v. Fermo (1080-1088), Kardinalpriester v. S. Clemente (1049-1085)"
H4P01105,"Hugo, Abt d. Kl.s Cluny, Taufpate Heinrichs IV."
H4P01106,"Hugold, Gf. im Helmegau"
H4P01107,"Humbert A, namentlich unbekannter Notar"
H4P01108,Humbert <i>iudex</i> → Gumbert <i>iudex</i>
H4P01109,"Humbert, KardinalBf. v. Santa Rufina (Silva Candida) (1050-1061)"
H4P01110,"Humbert, Ebf. v. Bremen-Hamburg (1101-1104), Kanzler Heinrichs IV."
H4P01111,"Huzmann (Rüdiger), Bf. v. Speyer (1075-1090), Speyrer Kanoniker"
H4P01112,"<i>I.</i>, → Joahnnes (?), Ebf. v. Neapel; alternative Lesweise: <i>L.</i> → <i>L.</i>"
H4P01113,"Icardus, Sohn Conos"
H4P01114,"Ida v. Bouillon, Gf.in, Mutter Hzg. Gottfrieds (V.) (v. Bouillon) v. Niederlothringen und Balduins, Tochter Hzg. Gottfrieds (III.) (d. Bärtigen) v. Ober- und Niederlothringen und Odas, Schwester Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen und Wiltruds, Tante Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Nichte Papst Stephans IX."
H4P01115,"Ida v. Wettin, Gem.in Hzg. Spytihnĕvs’ II. v. Böhmen, Mutter Patriarch Friedrichs (Svatibor) (II. v. Böhmen) v. Aquileia"
H4P01116,Idergel
H4P01117,"Ignezo, Neffe Josephs"
H4P01118,"Imbricho, Gf. im Lahngau"
H4P01119,"Imbricho, Kapellan → Embricho (Embriko), Bf. v. Augsburg"
H4P01120,"Imgramnus, Edelfreier"
H4P01121,"Imiza, Hörige"
H4P01122,"Imma, Dienerin Heinrichs IV."
H4P01123,"Immad, Bf. v. Paderborn (1051-1076)"
H4P01124,"Immo, Abt d. Kl.s Pfäfers"
H4P01125,"Immula (Irmingard), Gem.in (1) Hzg. Ottos (v. Schweinfurt) III. v. Schwaben und (2) Mgf. Ekberts I. v. Meißen, Mutter Gf.in Alberadas und Judiths (aus [1]) und Mgf. Ekberts II. v. Meißen (aus [2]), Schwester Mgf.in Adelheids (v. Susa/v. Turin) v. Turin, Tante Adelheids v. Turin, Amadeus’ und Ks.in Berthas (v. Turin)"
H4P01126,"Ingelerus, Vogt d. Kl.s d. Hl. Justina zu Padua"
H4P01127,"Ingezo, Vizegraf u. Vicedominus"
H4P01128,"Ingo, Notar (Gegen)Kg. Konrads (III.)"
H4P01129,"Innocenz II., Papst (1130-1143)"
H4P01130,"Innocenz III., Papst (1198-1216)"
H4P01131,"Irmgard, Erbin v. Burgscheidungen"
H4P01132,"Irmgard, Äbtissin v. St. Paul zu Regensburg"
H4P01133,"Irminfried, Bf. v. Sitten → Ermenfried (<i>Ermenfredus</i>), Bf. v. Sitten"
H4P01134,"Irmingard, Tochter Gf. Adalberts II. v. Calw und Wiltruds, Schwester Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds und Utas, Nichte Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen und Gf.in Idas (v. Bouillon)"
H4P01135,Irmingard → Immula
H4P01136,"Irmingart, Äbtissin v. S. Salvator und Julia zu Brescia"
H4P01137,"Ismael-Melus, <i>dux Apuliae</i>, Vater Argyros’"
H4P01138,"Isnard, <i>iudex</i>"
H4P01139,"Iso, Gf. im Falen- und Harzgau"
H4P01140,"Itard, <i>iudex</i>"
H4P01141,"Ivo, Bf. v. Chartres (1090-1115/16)"
H4P01142,<i>Ivten</i> → <i>Tvten</i>
H4P01143,"Izjaslav (Demetrius), russ. Großfürst v. Kiew (1054-1078), Fürst v. Novgorod (1052-1078), Sohn Großfürst Jaroslavs (d. Weisen) v. Kiew, Bruder Kg.in Anastasias (v. Kiew) v. Ungarn und d. Großfürsten Svjatoslavs II. v. Kiew und Wsewolod v. Kiew, Onkel Kg. Salomons v. Ungarn und Ks.in Eupraxias (Adelheid/Praxedis)"
H4P01144,Jakob
H4P01145,"Jakobus (d. Ältere oder d. Jüngere), Apostel"
H4P01146,"Jarento, Abt d. Kl.s Saint-Bénigne zu Dijon"
H4P01147,"Jaromir, Bf. v. Prag → Gebhard, Bf. v. Prag"
H4P01148,"Jaroslav (d. Weise), russ. Großfürst v. Kiew (1019-1054), Vater Kg.in Anastasias (v. Kiew) v. Ungarn und d. Großfürsten Izjaslavs (Demetrius) v. Kiew, Svjatoslavs II. v. Kiew und Wsewolods v. Kiew"
